ax,ay,az,gx,gy,gz
0.85, -0.75, -0.24, -6.59, 4.37, -3.18
0.91, -0.71, -0.14, -17.66, 18.46, 25.67
0.87, -0.71, -0.10, -25.96, 33.76, 40.98
0.65, -0.72, -0.15, -43.43, 42.25, 51.60
0.33, -0.73, -0.19, -50.59, 50.68, 59.14
0.19, -0.75, -0.21, -44.28, 35.76, 57.67
0.10, -0.84, -0.32, -35.26, -15.63, 44.07
-0.17, -0.91, -0.49, -20.02, -64.00, 24.39
-0.54, -0.91, -0.55, 3.83, -64.00, -9.25
-0.73, -0.99, -0.53, 3.76, -34.81, -33.26
-0.65, -1.03, -0.40, 1.11, 9.84, -57.54
-0.34, -0.97, -0.34, 3.06, 21.78, -64.00
0.02, -0.92, -0.39, 8.75, 3.80, -64.00
0.33, -0.92, -0.44, 3.56, -6.31, -51.63
0.60, -0.89, -0.40, 2.31, 2.54, -27.29
0.78, -0.80, -0.31, -5.79, 8.93, -8.12
0.84, -0.73, -0.21, -14.47, 21.02, 14.48
0.84, -0.69, -0.15, -20.78, 32.68, 28.77
0.68, -0.69, -0.18, -34.38, 39.48, 38.61
0.36, -0.73, -0.21, -46.80, 48.38, 46.46
0.18, -0.75, -0.19, -48.77, 41.98, 50.93
0.13, -0.81, -0.23, -38.78, 0.12, 44.21
0.02, -0.88, -0.38, -23.39, -59.66, 29.38
-0.30, -0.94, -0.50, -5.18, -64.00, 2.55
-0.65, -0.97, -0.52, 1.92, -58.91, -27.07
-0.72, -0.97, -0.43, 5.23, -4.03, -50.00
-0.42, -0.95, -0.36, 8.76, -0.38, -64.00
-0.03, -0.96, -0.38, 8.64, -17.28, -64.00
0.29, -0.95, -0.42, 2.47, -10.86, -43.39
0.63, -0.88, -0.37, 0.42, 0.02, -26.80
0.72, -0.77, -0.31, -2.35, -18.80, -16.68
0.66, -0.72, -0.28, -12.84, 1.20, 5.38
0.67, -0.71, -0.22, -23.19, 27.94, 20.50
0.61, -0.71, -0.19, -32.81, 35.38, 28.58
0.41, -0.74, -0.22, -42.78, 39.84, 40.16
0.30, -0.77, -0.24, -46.75, 43.66, 46.48
0.26, -0.80, -0.24, -43.00, 22.91, 48.64
0.19, -0.84, -0.34, -31.57, -20.06, 39.46
-0.05, -0.90, -0.42, -19.29, -48.22, 27.44
-0.34, -0.96, -0.46, -10.73, -52.41, 0.46
-0.61, -0.97, -0.50, 0.05, -28.25, -26.71
-0.59, -0.95, -0.48, 7.39, 14.80, -45.49
-0.29, -0.92, -0.43, 12.53, 13.60, -58.22
-0.01, -0.93, -0.44, 13.21, -1.24, -57.90
0.23, -0.95, -0.44, 9.06, -4.71, -45.27
0.47, -0.88, -0.38, 2.10, 7.28, -23.70
0.68, -0.80, -0.29, 0.21, 0.90, -12.82
0.71, -0.72, -0.24, -12.14, 8.62, 7.21
0.71, -0.71, -0.16, -22.30, 24.91, 24.25
0.66, -0.74, -0.14, -33.49, 32.54, 35.31
0.47, -0.77, -0.18, -42.13, 35.75, 44.42
0.28, -0.78, -0.19, -44.30, 39.62, 49.52
0.19, -0.80, -0.21, -39.21, 19.05, 48.59
0.09, -0.85, -0.32, -26.37, -27.90, 35.92
-0.14, -0.91, -0.42, -16.02, -48.68, 23.25
-0.44, -0.96, -0.45, -4.70, -54.39, -9.16
-0.61, -0.99, -0.50, -0.36, -19.48, -29.23
-0.49, -0.97, -0.45, 5.68, 14.14, -48.68
-0.21, -0.94, -0.41, 9.14, 10.66, -59.96
0.08, -0.95, -0.45, 11.35, -1.47, -58.07
0.27, -0.95, -0.47, 8.94, -3.03, -44.75
0.47, -0.90, -0.39, 5.87, 6.93, -27.04
0.61, -0.80, -0.34, 5.85, 1.77, -18.77
0.61, -0.71, -0.27, -7.81, 14.43, -0.34
0.62, -0.70, -0.18, -18.63, 33.72, 17.54
0.63, -0.71, -0.13, -27.62, 42.06, 30.25
0.52, -0.75, -0.14, -37.51, 39.74, 39.03
0.33, -0.79, -0.16, -44.82, 37.50, 48.74
0.26, -0.82, -0.16, -43.94, 27.18, 53.13
0.19, -0.86, -0.24, -36.59, -15.63, 42.70
-0.00, -0.91, -0.37, -27.25, -50.31, 28.80
-0.25, -0.95, -0.43, -15.79, -55.46, 9.09
-0.48, -0.96, -0.53, -5.02, -39.50, -22.91
-0.57, -0.97, -0.50, -1.82, 2.92, -38.62
