ax,ay,az,gx,gy,gz
-0.36,-0.7,-0.13,20.74,8.38,32.14
-0.48,-0.81,0.02,22.22,23.72,26.9
-0.5,-0.93,0.15,15.37,45.1,13.47
-0.5,-1.06,0.25,7.36,54.57,8.95
-0.46,-1.14,0.29,-3.72,50.25,-9.76
-0.44,-1.19,0.32,-17.4,39.38,-18.18
-0.45,-1.18,0.36,-41.33,26.13,-29.86
-0.42,-1.12,0.32,-56.57,14.96,-31.36
-0.29,-1.0,0.14,-57.59,5.14,-29.26
-0.23,-0.88,-0.03,-56.6,-1.17,-22.41
-0.2,-0.76,-0.12,-49.2,-0.9,-13.45
-0.11,-0.67,-0.28,-31.75,-5.76,8.97
-0.01,-0.59,-0.37,-16.54,-14.55,22.19
-0.01,-0.57,-0.42,-7.69,-20.96,39.09
-0.02,-0.63,-0.48,9.02,-24.03,42.08
-0.19,-0.63,-0.21,14.28,-7.37,45.22
-0.41,-0.69,0.08,16.52,11.91,39.54
-0.56,-0.83,0.06,21.98,48.14,36.34
-0.55,-0.96,0.16,14.92,50.15,19.25
-0.56,-1.11,0.33,0.05,40.71,-3.63
-0.6,-1.16,0.44,-16.79,37.91,-23.79
-0.59,-1.14,0.41,-30.84,36.26,-34.74
-0.48,-1.09,0.31,-41.22,34.66,-35.62
-0.31,-1.05,0.16,-51.35,25.15,-30.45
-0.15,-0.95,-0.04,-50.0,7.56,-20.7
-0.06,-0.79,-0.11,-48.54,-15.29,-9.01
-0.07,-0.68,-0.18,-40.49,-26.28,1.6
-0.07,-0.66,-0.33,-28.18,-26.47,22.19
-0.02,-0.66,-0.38,-17.34,-34.02,31.82
-0.05,-0.69,-0.38,-3.13,-34.72,40.49
-0.16,-0.72,-0.35,14.48,-19.97,39.35
-0.31,-0.74,-0.13,18.98,4.7,38.64
-0.49,-0.82,0.1,17.75,25.79,27.18
-0.63,-0.95,0.17,14.87,48.93,12.13
-0.68,-1.1,0.31,-7.8,35.22,-11.11
-0.68,-1.17,0.46,-25.82,27.59,-33.96
-0.61,-1.12,0.4,-33.96,24.24,-41.37
-0.48,-1.07,0.26,-47.54,22.48,-50.99
-0.34,-1.02,0.06,-49.07,18.97,-42.35
-0.18,-0.91,-0.06,-49.08,5.88,-29.42
-0.08,-0.77,-0.17,-44.38,-8.55,-19.03
-0.05,-0.68,-0.29,-36.59,-24.11,3.85
-0.01,-0.63,-0.41,-22.96,-28.98,17.88
0.0,-0.6,-0.44,-13.16,-30.57,37.74
-0.04,-0.65,-0.43,3.63,-34.18,43.51
-0.2,-0.67,-0.31,18.75,-13.69,45.91
-0.4,-0.69,-0.08,25.69,12.0,38.73
-0.6,-0.81,0.12,24.53,51.49,27.93
-0.67,-0.99,0.27,9.41,49.23,14.19
-0.68,-1.17,0.46,-21.89,27.64,-21.55
-0.69,-1.16,0.47,-31.13,25.73,-38.29
-0.59,-1.06,0.33,-42.88,17.2,-48.05
-0.43,-1.02,0.15,-47.61,17.83,-49.88
-0.26,-0.96,-0.06,-47.84,15.22,-37.32
-0.13,-0.84,-0.14,-47.54,3.68,-22.25
-0.06,-0.72,-0.25,-41.29,-13.5,-4.95
-0.01,-0.66,-0.41,-26.98,-21.78,16.35
0.07,-0.63,-0.51,-12.94,-29.42,37.38
0.07,-0.65,-0.5,4.41,-38.78,45.34
-0.06,-0.67,-0.43,23.69,-26.94,48.58
-0.29,-0.75,-0.13,28.25,0.33,42.5
-0.54,-0.82,0.11,26.58,29.73,36.14
-0.65,-0.95,0.2,21.74,47.39,21.46
-0.67,-1.08,0.29,3.16,30.72,-5.23
-0.68,-1.18,0.44,-23.54,12.76,-34.36
-0.66,-1.16,0.49,-38.2,13.41,-45.57
-0.5,-1.1,0.37,-53.95,9.12,-47.48
-0.31,-1.03,0.03,-53.09,7.2,-45.87
-0.19,-0.89,-0.18,-48.47,2.07,-30.32
-0.09,-0.74,-0.23,-47.25,-13.17,-15.51
-0.08,-0.66,-0.3,-37.98,-23.59,-0.29
-0.06,-0.6,-0.42,-24.98,-26.77,20.95
-0.02,-0.58,-0.42,-14.54,-36.72,32.05
-0.08,-0.61,-0.43,5.22,-36.33,38.8
-0.19,-0.68,-0.39,25.78,-21.42,47.12
-0.32,-0.74,-0.11,25.74,-3.39,39.07
-0.51,-0.83,0.11,25.67,34.19,34.33
-0.63,-0.95,0.23,16.66,47.13,20.08
-0.65,-1.1,0.29,-2.03,37.26,-4.73
-0.63,-1.18,0.33,-19.3,19.58,-29.49
-0.63,-1.13,0.41,-40.0,16.44,-41.65
-0.5,-1.07,0.31,-50.62,14.16,-42.17
-0.28,-1.02,-0.02,-49.09,11.73,-39.38
-0.19,-0.89,-0.18,-48.08,4.14,-25.7
-0.12,-0.74,-0.19,-44.32,-7.3,-9.94
-0.08,-0.65,-0.29,-32.9,-17.32,7.5
-0.03,-0.59,-0.38,-20.38,-25.16,26.34
-0.02,-0.59,-0.35,-13.02,-37.0,33.38
-0.11,-0.65,-0.37,9.66,-37.0,37.92
-0.23,-0.69,-0.31,21.38,-24.22,39.23
-0.37,-0.78,-0.06,21.74,4.57,32.7
-0.51,-0.86,0.12,23.33,30.71,30.66
-0.6,-0.95,0.17,15.64,42.03,17.18
-0.62,-1.08,0.23,-1.56,32.28,-3.48
-0.62,-1.15,0.3,-16.91,19.9,-30.2
-0.64,-1.11,0.38,-32.12,20.72,-46.24
-0.59,-1.07,0.32,-49.12,24.13,-48.72
-0.42,-1.04,0.03,-47.2,26.15,-47.68
-0.24,-0.91,-0.16,-45.92,15.92,-33.62
-0.07,-0.77,-0.2,-43.76,-4.29,-17.71
-0.02,-0.68,-0.3,-31.73,-18.14,0.21
0.02,-0.62,-0.42,-19.16,-22.48,24.08
0.06,-0.6,-0.4,-12.54,-35.71,37.07
-0.02,-0.64,-0.39,6.12,-41.79,44.15
-0.15,-0.67,-0.36,22.86,-29.52,50.61
-0.31,-0.74,-0.09,24.21,-12.06,44.11
-0.48,-0.84,0.09,25.56,12.65,38.13
-0.6,-0.96,0.17,17.63,25.9,22.04
-0.65,-1.07,0.31,1.01,16.64,-2.68
-0.68,-1.12,0.33,-15.54,10.71,-25.75
-0.65,-1.11,0.31,-27.55,2.98,-39.6
-0.57,-1.09,0.28,-49.08,3.27,-44.5
-0.43,-1.04,0.08,-48.62,1.89,-39.56
-0.25,-0.92,-0.1,-47.87,-8.79,-28.68
-0.14,-0.78,-0.2,-41.97,-18.56,-14.92
-0.1,-0.68,-0.27,-33.43,-25.33,3.95
-0.06,-0.62,-0.38,-20.23,-26.73,25.63
-0.0,-0.59,-0.39,-13.58,-37.11,39.3
-0.05,-0.6,-0.36,-0.33,-49.03,44.79
-0.16,-0.63,-0.36,21.27,-41.76,47.58
-0.3,-0.65,-0.17,24.5,-20.59,40.7
-0.52,-0.74,0.16,20.9,12.76,40.35
-0.63,-0.88,0.24,19.26,30.1,29.03
-0.61,-1.01,0.22,3.0,9.82,8.01
-0.64,-1.06,0.27,-12.09,6.23,-16.2
-0.68,-1.06,0.32,-21.35,-1.4,-34.68
-0.68,-1.05,0.33,-34.82,2.47,-44.9
-0.56,-1.04,0.17,-38.58,6.53,-44.02
-0.39,-0.99,-0.09,-40.11,5.15,-39.75
-0.27,-0.9,-0.15,-42.73,-1.39,-28.96
-0.18,-0.81,-0.15,-40.34,-14.76,-12.1
-0.11,-0.75,-0.23,-33.71,-23.73,3.91
-0.06,-0.71,-0.27,-26.74,-32.93,21.99
-0.03,-0.69,-0.3,-18.09,-40.94,36.2
-0.09,-0.69,-0.37,-2.99,-40.95,40.97
-0.24,-0.68,-0.3,12.43,-22.69,37.02
-0.43,-0.69,-0.07,18.95,-1.36,44.01
-0.5,-0.77,0.15,19.75,20.11,24.23
-0.64,-0.85,0.28,13.09,37.0,14.09
-0.68,-0.96,0.3,2.21,25.12,-9.04
-0.68,-1.05,0.31,-17.36,19.12,-33.22
-0.66,-1.05,0.32,-24.15,18.65,-43.24
-0.55,-1.01,0.27,-40.11,15.05,-47.75
-0.42,-1.0,0.09,-45.6,8.5,-42.94
-0.29,-0.95,-0.06,-47.73,3.62,-35.49
-0.21,-0.85,-0.11,-49.33,-12.8,-20.44
-0.15,-0.79,-0.19,-44.49,-19.95,-7.64
-0.12,-0.73,-0.34,-31.74,-21.91,14.15
-0.05,-0.67,-0.4,-17.47,-30.7,26.87
-0.12,-0.65,-0.38,-7.39,-22.53,33.33
-0.18,-0.68,-0.33,13.4,-10.99,41.25
-0.29,-0.68,-0.13,25.9,6.28,36.44
-0.47,-0.72,0.09,28.38,29.9,28.59
-0.62,-0.84,0.21,24.77,43.79,17.19
-0.63,-0.96,0.31,9.92,34.4,-2.38
-0.64,-1.08,0.37,-13.98,17.43,-27.91
-0.66,-1.09,0.44,-33.07,14.94,-42.71
-0.6,-1.02,0.39,-48.08,13.37,-43.99
-0.45,-0.97,0.11,-49.56,17.79,-41.11
-0.28,-0.89,-0.13,-46.16,7.95,-27.38
-0.17,-0.77,-0.2,-42.91,-13.81,-20.06
-0.15,-0.71,-0.28,-33.35,-19.57,-6.48
-0.14,-0.69,-0.4,-18.83,-19.58,13.58
-0.08,-0.71,-0.39,-12.31,-24.25,25.85
-0.07,-0.75,-0.34,3.22,-28.35,39.56
-0.11,-0.77,-0.36,19.76,-25.83,42.72
-0.26,-0.8,-0.12,18.83,-11.83,36.32
-0.48,-0.84,0.12,18.28,17.78,31.13
-0.63,-0.91,0.23,14.19,39.62,19.46
-0.7,-1.02,0.24,-0.7,37.67,-3.28
-0.73,-1.09,0.35,-26.85,15.19,-34.31
-0.78,-1.05,0.51,-55.21,12.0,-43.84
-0.62,-1.0,0.29,-56.14,14.72,-46.96
-0.38,-0.93,-0.04,-51.06,11.37,-42.72
-0.23,-0.82,-0.14,-49.13,3.37,-33.07
-0.17,-0.73,-0.19,-43.07,0.26,-12.62
-0.09,-0.66,-0.32,-29.83,-9.99,4.99
-0.04,-0.62,-0.39,-19.42,-16.58,23.72
-0.02,-0.65,-0.35,-10.57,-24.54,35.39
-0.06,-0.69,-0.35,9.69,-25.39,44.17
-0.19,-0.7,-0.26,22.12,-10.71,43.31
-0.39,-0.74,-0.04,24.86,12.97,43.0
-0.54,-0.83,0.14,23.0,26.5,31.53
-0.66,-0.93,0.26,11.12,31.6,10.72
-0.75,-1.07,0.36,-12.06,20.04,-20.71
-0.82,-1.11,0.48,-35.22,19.86,-44.86
-0.74,-1.07,0.42,-52.11,21.55,-47.64
-0.48,-1.0,0.1,-52.3,19.83,-48.42
-0.27,-0.94,-0.13,-51.97,12.28,-42.51
-0.2,-0.8,-0.2,-46.21,8.2,-32.49
-0.16,-0.71,-0.27,-37.67,4.34,-10.36
-0.08,-0.67,-0.4,-21.2,-6.36,3.67
-0.03,-0.65,-0.43,-14.07,-9.95,23.44
0.0,-0.68,-0.37,-3.29,-18.46,36.14
-0.05,-0.7,-0.32,13.08,-19.42,41.77
-0.22,-0.7,-0.19,20.62,-2.0,42.29
-0.42,-0.75,0.03,23.94,24.48,35.67
-0.58,-0.86,0.19,15.94,32.74,23.05
-0.66,-0.99,0.27,-1.31,23.5,1.16
-0.7,-1.1,0.33,-19.64,12.12,-27.22
-0.73,-1.09,0.36,-31.31,14.88,-43.18
-0.66,-1.04,0.3,-46.78,15.52,-48.21
-0.48,-1.01,0.06,-48.27,16.9,-48.05
-0.3,-0.93,-0.12,-48.49,14.99,-42.38
-0.22,-0.8,-0.19,-44.89,3.26,-27.27
-0.14,-0.73,-0.27,-36.87,-6.43,-13.36
-0.1,-0.68,-0.38,-24.86,-8.2,2.36
-0.05,-0.65,-0.39,-16.56,-7.02,25.48
0.02,-0.66,-0.41,-2.64,-11.97,34.84
-0.02,-0.68,-0.39,15.22,-10.2,38.63
-0.24,-0.71,-0.19,21.76,7.37,37.89
-0.44,-0.79,-0.01,24.07,29.49,36.65
-0.55,-0.9,0.08,20.6,37.87,18.1
-0.66,-1.0,0.25,-3.0,25.46,-4.23
-0.71,-1.1,0.36,-21.02,17.8,-30.08
-0.71,-1.1,0.38,-37.37,15.27,-44.8
-0.57,-1.07,0.28,-49.24,15.17,-51.3
-0.41,-1.04,0.07,-51.25,15.31,-51.44
-0.26,-0.97,-0.09,-51.81,13.38,-41.45
-0.15,-0.83,-0.2,-45.98,1.28,-25.84
-0.11,-0.7,-0.32,-33.26,-8.5,-13.64
-0.15,-0.59,-0.4,-23.39,-4.79,-5.51
-0.18,-0.56,-0.37,-18.25,9.02,15.57
-0.09,-0.6,-0.38,-2.33,10.62,29.63
-0.08,-0.62,-0.41,16.33,14.67,36.79
-0.18,-0.68,-0.23,22.76,12.63,44.16
-0.33,-0.83,-0.05,23.58,20.77,28.12
-0.51,-0.98,0.06,16.34,29.05,13.57
-0.65,-1.11,0.23,-1.13,39.75,-11.13
-0.66,-1.23,0.31,-18.68,29.95,-30.38
-0.59,-1.22,0.31,-36.46,20.8,-46.18
-0.49,-1.16,0.24,-56.85,19.47,-46.39
-0.31,-1.03,-0.07,-50.08,16.02,-36.69
-0.14,-0.86,-0.27,-42.55,0.42,-32.26
-0.15,-0.71,-0.26,-43.46,-5.74,-21.63
-0.18,-0.65,-0.33,-32.07,0.95,-0.62
-0.08,-0.56,-0.46,-18.5,6.67,25.13
-0.02,-0.51,-0.45,-11.33,-9.42,25.97
-0.18,-0.58,-0.31,0.8,-9.42,27.24
-0.3,-0.71,-0.15,10.84,5.09,27.8
-0.41,-0.85,-0.03,9.75,26.0,16.66
-0.52,-0.99,0.07,0.03,41.53,4.25
-0.53,-1.11,0.1,-9.99,42.74,-8.38
-0.46,-1.17,0.11,-16.52,34.72,-24.81
-0.36,-1.16,0.14,-22.49,26.83,-31.87
-0.3,-1.15,0.13,-34.26,17.27,-34.8
-0.24,-1.1,0.02,-44.85,4.04,-31.48
-0.18,-0.97,-0.12,-46.68,-10.25,-22.72
-0.16,-0.78,-0.18,-47.37,-20.26,-13.81
-0.16,-0.66,-0.33,-37.46,-20.33,4.45
-0.08,-0.54,-0.47,-19.67,-21.34,21.8
-0.05,-0.48,-0.49,-9.48,-31.77,30.12
-0.11,-0.54,-0.45,9.94,-28.32,30.89
-0.18,-0.63,-0.21,18.93,-19.51,34.06
-0.39,-0.8,-0.04,15.65,0.95,22.53
-0.56,-0.97,-0.02,9.65,26.26,14.92
-0.55,-1.07,0.06,0.87,34.11,1.38
-0.48,-1.15,0.1,-9.07,32.73,-13.53
-0.43,-1.17,0.11,-15.7,26.0,-26.37
-0.42,-1.15,0.14,-31.24,16.82,-31.8
-0.34,-1.14,0.08,-44.42,10.98,-32.66
-0.27,-1.06,-0.06,-48.69,10.98,-26.35
-0.21,-0.91,-0.16,-49.99,4.61,-10.14
-0.11,-0.71,-0.33,-36.32,-15.74,3.17
-0.05,-0.55,-0.41,-25.24,-28.62,13.38
-0.05,-0.47,-0.45,-8.29,-35.56,26.88
-0.16,-0.49,-0.47,6.01,-29.56,24.14
-0.23,-0.59,-0.32,21.19,-17.25,33.04
-0.26,-0.73,-0.15,19.58,-7.98,33.25
-0.37,-0.88,-0.07,12.98,9.62,31.08
-0.42,-0.98,-0.0,8.3,21.83,25.51
-0.4,-1.07,0.05,3.93,26.83,14.92
-0.41,-1.13,0.07,-3.06,24.71,-0.07
-0.5,-1.15,0.11,-10.91,10.93,-23.31
-0.59,-1.14,0.23,-29.16,11.94,-34.61
-0.52,-1.15,0.17,-42.83,11.82,-37.99
-0.39,-1.1,0.04,-51.39,3.88,-44.97
-0.31,-0.95,-0.04,-56.14,6.66,-33.11
-0.19,-0.8,-0.22,-49.9,3.12,-14.91
-0.03,-0.63,-0.41,-34.5,-7.03,8.12
0.09,-0.49,-0.53,-17.21,-25.67,30.98
0.09,-0.41,-0.53,-0.22,-44.64,37.15
-0.08,-0.45,-0.44,15.98,-43.04,39.29
-0.2,-0.57,-0.23,25.13,-35.96,45.19
-0.35,-0.72,-0.01,20.8,-14.72,34.83
-0.57,-0.89,0.07,15.73,24.32,29.46
-0.6,-1.05,0.07,10.45,35.91,23.65
-0.48,-1.16,0.05,3.98,13.43,-6.48
-0.52,-1.19,0.22,-15.42,6.31,-24.28
-0.59,-1.18,0.28,-21.05,12.82,-38.89
-0.54,-1.15,0.14,-36.79,15.86,-41.28
-0.41,-1.11,0.08,-53.37,5.09,-48.03
-0.3,-1.03,-0.01,-61.21,3.81,-35.73
-0.16,-0.89,-0.25,-51.92,-5.34,-19.06
-0.09,-0.7,-0.36,-45.18,-14.89,-3.85
-0.02,-0.56,-0.5,-28.91,-20.82,15.49
0.04,-0.44,-0.5,-8.04,-24.26,32.92
-0.08,-0.44,-0.46,7.59,-21.62,26.0
-0.26,-0.54,-0.37,24.07,-8.99,33.73
-0.32,-0.69,-0.14,24.66,3.16,31.14
-0.45,-0.83,-0.01,19.02,31.17,28.05
-0.48,-0.97,0.01,17.02,38.19,27.98
-0.42,-1.08,0.05,9.48,15.99,6.04
-0.5,-1.16,0.11,-0.5,2.9,-15.13
-0.6,-1.2,0.22,-13.17,3.57,-37.74
-0.62,-1.19,0.2,-21.7,17.98,-41.26
-0.45,-1.15,0.08,-34.9,18.55,-43.1
-0.32,-1.08,0.05,-50.71,5.17,-45.24
-0.24,-1.01,-0.02,-53.44,2.49,-30.89
-0.11,-0.87,-0.21,-48.18,-5.89,-11.44
-0.02,-0.7,-0.34,-44.22,-16.91,7.65
0.08,-0.54,-0.42,-27.73,-35.86,27.07
0.07,-0.46,-0.46,-12.02,-51.49,36.76
-0.12,-0.49,-0.47,2.54,-47.58,32.68
-0.28,-0.58,-0.24,13.1,-31.32,33.16
-0.44,-0.68,-0.02,18.95,-5.27,27.46
-0.56,-0.8,0.04,21.46,30.75,21.23
-0.58,-0.93,0.11,14.31,51.25,14.98
-0.49,-1.02,0.13,6.47,41.86,1.66
-0.43,-1.09,0.18,-8.34,12.07,-17.83
-0.48,-1.13,0.3,-26.42,-1.72,-29.99
-0.45,-1.11,0.22,-34.5,-6.38,-30.76
-0.35,-1.03,0.02,-42.07,-16.48,-32.93
-0.31,-0.99,-0.08,-47.37,-14.16,-31.99
-0.3,-0.89,-0.19,-45.24,-9.67,-21.68
-0.26,-0.77,-0.31,-37.48,-1.03,-13.03
-0.16,-0.67,-0.37,-29.84,3.13,10.14
0.01,-0.62,-0.48,-10.7,-3.9,32.11
0.04,-0.56,-0.59,7.35,-18.97,30.89
-0.12,-0.58,-0.39,16.97,-19.74,30.63
-0.31,-0.68,-0.06,19.66,-12.79,27.85
-0.5,-0.81,0.03,15.56,20.42,20.17
-0.57,-0.91,0.05,14.42,50.21,13.99
-0.57,-0.99,0.1,10.4,64.0,2.83
-0.53,-1.08,0.15,0.67,51.57,-13.03
-0.47,-1.17,0.31,-25.5,23.09,-31.7
-0.44,-1.18,0.32,-36.01,12.69,-32.13
-0.33,-1.08,0.12,-42.35,1.15,-39.74
-0.34,-1.0,0.01,-51.84,-1.2,-42.91
-0.35,-0.93,-0.11,-51.56,9.68,-31.06
-0.24,-0.81,-0.27,-45.17,11.33,-13.54
-0.1,-0.65,-0.39,-33.88,-0.54,5.08
0.01,-0.54,-0.46,-21.33,-12.89,18.18
-0.0,-0.5,-0.45,-8.8,-16.31,23.84
-0.14,-0.55,-0.39,8.49,-14.71,20.19
-0.29,-0.66,-0.24,13.72,-0.23,24.96
-0.34,-0.81,-0.11,15.13,17.4,25.4
-0.41,-0.9,-0.04,9.16,31.17,21.66
-0.45,-0.97,0.04,6.11,37.06,14.49
-0.42,-1.05,0.06,1.41,33.65,2.0
-0.4,-1.13,0.09,-5.08,25.52,-11.44
-0.41,-1.16,0.18,-17.78,9.73,-24.91
-0.4,-1.15,0.2,-32.91,-2.61,-30.42
-0.38,-1.12,0.11,-46.32,-7.62,-37.14
-0.4,-1.04,-0.01,-52.95,0.27,-39.4
-0.37,-0.92,-0.12,-54.16,18.33,-27.51
-0.19,-0.77,-0.31,-40.54,20.45,-0.71
0.01,-0.59,-0.49,-24.1,-11.19,9.21
0.07,-0.5,-0.49,-12.07,-25.09,25.41
0.04,-0.53,-0.44,-0.89,-41.75,26.53
-0.14,-0.61,-0.35,9.8,-29.18,27.11
-0.26,-0.71,-0.16,14.3,-12.32,32.91
-0.42,-0.82,-0.05,14.87,7.92,26.37
-0.51,-0.93,0.01,9.09,22.63,20.75
-0.48,-1.02,0.06,6.58,27.16,8.29
-0.45,-1.1,0.09,2.83,26.36,-10.51
-0.51,-1.14,0.21,-13.18,18.06,-29.76
-0.53,-1.16,0.31,-32.68,14.11,-32.1
-0.4,-1.12,0.14,-40.43,1.1,-38.55
-0.3,-1.04,-0.01,-47.67,-4.53,-44.13
-0.28,-0.95,-0.1,-49.29,1.88,-34.55
-0.22,-0.84,-0.23,-45.47,9.98,-14.05
-0.05,-0.68,-0.45,-27.15,-5.29,10.63
0.06,-0.52,-0.51,-16.89,-23.06,17.87
0.04,-0.49,-0.43,-7.64,-44.24,24.52
-0.12,-0.58,-0.39,6.95,-45.27,20.35
-0.22,-0.7,-0.29,19.26,-29.77,28.96
-0.27,-0.82,-0.14,16.47,-12.02,25.9
-0.41,-0.91,-0.04,18.81,17.87,21.93
-0.51,-0.95,0.05,15.83,37.51,15.2
-0.51,-1.03,0.1,9.82,40.25,1.04
-0.48,-1.12,0.12,1.92,27.7,-21.05
-0.54,-1.15,0.24,-20.74,20.5,-36.36
-0.52,-1.11,0.21,-32.84,18.21,-34.48
-0.36,-1.06,0.05,-39.37,8.14,-39.82
-0.25,-1.02,-0.04,-47.62,4.37,-35.83
-0.21,-0.94,-0.09,-50.72,3.22,-28.52
-0.19,-0.83,-0.22,-45.56,8.31,-8.0
-0.04,-0.69,-0.44,-27.39,0.79,16.11
0.08,-0.51,-0.51,-13.21,-19.52,23.5
0.02,-0.51,-0.4,-8.61,-36.93,28.18
-0.11,-0.61,-0.35,8.54,-34.51,29.15
-0.21,-0.71,-0.21,14.82,-23.54,33.79
-0.31,-0.83,-0.05,14.32,-1.18,29.43
-0.44,-0.92,0.01,12.0,23.95,25.47
-0.49,-1.0,0.03,11.56,35.41,15.42
-0.47,-1.09,0.08,4.7,25.28,-3.56
-0.52,-1.17,0.24,-18.15,12.52,-28.89
-0.56,-1.18,0.32,-34.01,16.99,-32.9
-0.41,-1.12,0.15,-41.23,12.82,-35.45
-0.3,-1.03,0.03,-49.49,5.42,-39.44
-0.23,-0.97,-0.06,-51.27,3.63,-32.29
-0.19,-0.87,-0.16,-47.63,3.95,-17.72
-0.08,-0.72,-0.33,-37.46,-4.48,6.38
0.06,-0.57,-0.49,-19.36,-25.0,22.1
0.07,-0.47,-0.45,-12.61,-41.96,31.27
-0.07,-0.53,-0.36,-1.74,-49.07,27.88
-0.24,-0.63,-0.32,16.32,-32.18,33.49
-0.29,-0.75,-0.13,16.85,-17.91,32.09
-0.41,-0.9,-0.03,11.08,9.73,26.03
-0.49,-0.99,-0.01,14.37,32.19,20.55
-0.48,-1.07,0.04,7.63,31.7,8.33
-0.47,-1.15,0.14,-6.74,12.98,-14.97
-0.52,-1.18,0.27,-24.69,3.65,-24.22
-0.49,-1.13,0.24,-35.67,4.4,-28.11
-0.37,-1.06,0.1,-42.85,-8.9,-32.23
-0.3,-0.99,-0.01,-49.01,-14.01,-31.95
-0.25,-0.91,-0.1,-46.7,-12.68,-24.03
-0.22,-0.8,-0.21,-41.52,-7.77,-11.37
-0.12,-0.7,-0.34,-32.95,-8.05,14.41
0.05,-0.58,-0.46,-16.55,-20.71,30.25
0.06,-0.53,-0.42,-10.82,-43.35,32.68
-0.15,-0.59,-0.35,4.73,-49.57,33.96
-0.25,-0.65,-0.32,21.54,-39.23,41.26
-0.27,-0.72,-0.12,21.25,-26.5,38.14
-0.39,-0.84,0.07,18.67,4.85,30.74
-0.51,-0.95,0.09,20.06,29.63,29.09
-0.51,-1.02,0.1,11.56,16.26,9.83
-0.54,-1.1,0.21,-8.95,-5.2,-16.87
-0.59,-1.12,0.3,-18.83,-2.58,-29.06
-0.57,-1.11,0.22,-29.01,5.27,-38.76
-0.48,-1.08,0.11,-40.96,6.22,-36.13
-0.34,-1.04,-0.01,-47.08,0.32,-36.02
